height_Mm,temperature_K,pressure_dyn_cm2,i_extension,f_extension_1e16_cm3,i_pw_H,f_pw_H_1e16_cm3,C_i_applied,C_f_applied,i_pw_total_e,f_pw_total_e_1e16_cm3,iterations,duration_s
8,14000,0.1,0.9204572379,4.875219519,0.9363888289,8.609021379,0.9829861372,0.5662919517,1.022514269,10.26549966,123,43.05491521
8,14000,0.2,0.9403368426,5.076353335,0.9522064023,9.191195001,0.9875346778,0.5523061293,1.038220792,10.9267053,131,24.95480925
9,6000,0.01,0.741926276,5.026154158,0.7469655511,7.706361427,0.9932536713,0.6522084651,0.7475946618,7.719347823,63,22.60853644
9,6000,0.02,0.6228248283,4.629514429,0.6155471807,6.944619244,1.011823054,0.6666332979,0.616100623,6.957112757,64,23.08706275
9,6000,0.05,0.4433482769,4.229059271,0.3816173099,6.441608129,1.161761444,0.6565222823,0.3821079311,6.458181913,66,19.521248
9,6000,0.1,0.3125697717,4.027119422,0.2308673908,6.315364917,1.353893119,0.6376701069,0.2313320195,6.340810282,66,12.94824094
9,6000,0.2,0.2016411827,4.02712231,0.134512157,6.27669947,1.499055455,0.6415987143,0.1349592432,6.318493299,66,19.29607882
9,8000,0.01,0.8315218579,6.727556552,0.8238570619,9.776253082,1.009303551,0.6881528634,0.8249420897,9.802020882,92,26.66220599
9,8000,0.02,0.7223082494,5.833427554,0.7184149206,8.871499554,1.005419332,0.6575469591,0.7194697162,8.897569414,93,33.02640692
9,8000,0.05,0.5531835099,5.034888241,0.5256669093,8.175444932,1.052346077,0.6158549514,0.5266976528,8.207537683,95,28.69958152
9,8000,0.1,0.4427150795,4.833460659,0.3806035303,7.959097602,1.163192257,0.6072875218,0.3816220097,8.001751029,96,34.57407078
9,8000,0.2,0.3518370671,4.732733386,0.2944667697,7.901894864,1.194827747,0.5989365168,0.2954734269,7.956013676,97,34.51566507
9,10000,0.01,0.8711900249,8.130320166,0.8691363538,10.97608352,1.002362887,0.7407305302,0.916005306,12.19179215,107,37.51337719
9,10000,0.02,0.791645138,6.839155414,0.7961011385,9.767645115,0.9944027207,0.7001846744,0.8295934458,10.60679088,121,23.12631533
9,10000,0.05,0.7014441646,5.33746804,0.720849452,8.834729302,0.973079972,0.6041461892,0.7396449096,9.301449815,133,46.18661361
9,10000,0.1,0.6909890105,5.13515078,0.7240486298,8.969243974,0.9543406093,0.5725288324,0.7350390016,9.243599762,133,25.4605994
9,10000,0.2,0.7309557925,5.336829107,0.7387611648,9.394410866,0.9894345119,0.5680855546,0.7450513097,9.555068403,131,31.16199427
9,12000,0.01,0.9109041571,9.13804733,0.9018031883,11.75914764,1.010091968,0.777101165,0.9875829852,14.1026104,91,17.6085745
9,12000,0.02,0.8509931454,7.04495252,0.8588555676,9.721525348,0.9908454663,0.7246756314,0.9442439678,11.75066866,110,38.75578732
9,12000,0.05,0.8205731012,5.035344844,0.8544578121,8.269943707,0.9603436116,0.6088729285,0.9386775684,9.980543299,129,44.95876156
9,12000,0.1,0.8503659555,4.933236891,0.8807862433,8.404479013,0.9654623491,0.5869771205,0.9630762805,10.04826603,139,48.30270574
9,12000,0.2,0.8902978407,5.234630964,0.904882719,9.111103989,0.9838820237,0.5745331158,0.9835413358,10.76394943,142,49.3394517
9,14000,0.01,0.9306561425,9.846683099,0.9267158754,12.8642892,1.004251861,0.7654276848,1.013017268,15.37185525,71,20.30458379
9,14000,0.02,0.8905873847,7.148329977,0.904606512,10.18584393,0.9845025134,0.7017906446,0.9908619742,12.22092059,90,31.9803572
9,14000,0.05,0.8903006417,4.934453059,0.916590053,8.52273456,0.971318245,0.5789753305,1.002782918,10.20099506,111,26.33213058
9,14000,0.1,0.9201992477,4.832598889,0.9361263734,8.533758735,0.9829861372,0.5662919517,1.02225183,10.17623651,124,43.47803898
9,14000,0.2,0.9401478341,5.033261551,0.952015008,9.113173445,0.9875346778,0.5523061293,1.038029417,10.83431278,131,45.44557372
10,6000,0.01,0.74,5,0.7450261916,7.666260509,0.9932536713,0.6522084651,0.7456555184,7.679217427,63,18.62783199
10,6000,0.02,0.62,4.6,0.6127553602,6.900345384,1.011823054,0.6666332979,0.6133091531,6.912823738,64,22.96902014
10,6000,0.05,0.44,4.2,0.3787352406,6.3973457,1.161761444,0.6565222823,0.3792263857,6.413948654,66,19.51161259
10,6000,0.1,0.31,4,0.2289693298,6.272835995,1.353893119,0.6376701069,0.2294345063,6.298349806,66,19.34770202
10,6000,0.2,0.2,4,0.1334173458,6.234426459,1.499055455,0.6415987143,0.1338649556,6.27632913,66,19.29547149
10,8000,0.01,0.83,6.7,0.8223492321,9.736208852,1.009303551,0.6881528634,0.8234343229,9.761919682,92,32.36416114
10,8000,0.02,0.72,5.8,0.716119113,8.820662798,1.005419332,0.6575469591,0.7171739861,8.846668341,94,27.37125472
10,8000,0.05,0.55,5,0.5226417544,8.118794838,1.052346077,0.6158549514,0.5236726083,8.150853299,96,19.59235512
10,8000,0.1,0.44,4.8,0.378269368,7.903999057,1.163192257,0.6072875218,0.3792879598,7.946623645,96,23.9229268
10,8000,0.2,0.35,4.7,0.2929292535,7.847242351,1.194827747,0.5989365168,0.2939360056,7.901274537,97,29.73807844
10,10000,0.01,0.87,8.1,0.8679491342,10.93515073,1.002362887,0.7407305302,0.9148327814,12.14841619,107,20.47161893
10,10000,0.02,0.79,6.8,0.7944467403,9.711723563,0.9944027207,0.7001846744,0.8279615096,10.54841075,122,42.72248978
10,10000,0.05,0.7,5.3,0.719365335,8.772711133,0.973079972,0.6041461892,0.7381773937,9.237539302,133,46.34307331
10,10000,0.1,0.69,5.1,0.7230123012,8.907848324,0.9543406093,0.5725288324,0.7340100106,9.180903166,134,37.96334424
10,10000,0.2,0.73,5.3,0.737795166,9.329580655,0.9894345119,0.5680855546,0.7440890817,9.489435466,131,45.70076017
10,12000,0.01,0.91,9.1,0.9009080647,11.71018705,1.010091968,0.777101165,0.9866880586,14.04632224,91,27.18890788
10,12000,0.02,0.85,7,0.8578532464,9.659494119,0.9908454663,0.7246756314,0.9432420985,11.67816846,110,39.62237719
10,12000,0.05,0.82,5,0.8538610453,8.211894084,0.9603436116,0.6088729285,0.9380814574,9.911743188,130,45.43431429
10,12000,0.1,0.85,4.9,0.8804071964,8.347855186,0.9654623491,0.5869771205,0.9626980079,9.981317839,139,34.17259303
10,12000,0.2,0.89,5.2,0.904579999,9.050827283,0.9838820237,0.5745331158,0.9832397203,10.69333431,142,40.78877683
10,14000,0.01,0.93,9.8,0.926062511,12.80329964,1.004251861,0.7654276848,1.012363928,15.30081723,71,20.84912112
10,14000,0.02,0.89,7.1,0.904009881,10.11697727,0.9845025134,0.7017906446,0.9902653632,12.13969001,90,32.01464484
10,14000,0.05,0.89,4.9,0.9162805338,8.463227605,0.971318245,0.5789753305,1.002473411,10.13035875,111,27.95878765
10,14000,0.1,0.92,4.8,0.935923677,8.476193218,0.9829861372,0.5662919517,1.022049145,10.10796055,124,36.47199916
10,14000,0.2,0.94,5,0.9518653078,9.052950411,0.9875346778,0.5523061293,1.037879733,10.76299669,131,45.67888437
11,6000,0.01,0.7387535984,4.966255985,0.7427087951,7.619899437,0.9946746333,0.6517482318,0.7433383815,7.632823529,63,12.25610772
11,6000,0.02,0.617611493,4.55581369,0.6095644213,6.85350843,1.013201347,0.6647418233,0.6101186181,6.865976082,64,14.81053459
11,6000,0.05,0.4365242518,4.156479116,0.3756158806,6.352322315,1.162156007,0.6543243415,0.3761075999,6.368964869,66,23.59245059
11,6000,0.1,0.3076456583,3.967486408,0.2269357082,6.229691735,1.35565117,0.6368672122,0.2274014796,6.255290087,66,23.64676969
11,6000,0.2,0.1977100105,3.956610972,0.1322359751,6.191518776,1.49513028,0.6390372241,0.1326841574,6.233559249,66,12.87110217
11,8000,0.01,0.8278340197,6.655937436,0.8205604824,9.687689321,1.008864109,0.6870510826,0.8216456482,9.7133296,92,17.88113283
11,8000,0.02,0.7177075293,5.755155433,0.7134992204,8.763475141,1.005898127,0.6567206891,0.7145541824,8.789409206,94,28.02080844
11,8000,0.05,0.5465801002,4.956232288,0.5193602289,8.060796663,1.052410388,0.6148563839,0.5203912036,8.092831177,96,33.9166766
11,8000,0.1,0.4366039824,4.756543198,0.3757666447,7.848009361,1.161901911,0.6060827631,0.3767853581,7.890619367,97,34.28230509
11,8000,0.2,0.3477704851,4.656541864,0.2913080253,7.791677161,1.193823908,0.5976302364,0.2923148782,7.845631258,97,18.73898785
11,10000,0.01,0.86890209,8.046085389,0.8665650691,10.8849545,1.002696879,0.7391932956,0.9134658806,12.0950849,107,32.4461069
11,10000,0.02,0.7888193466,6.744126916,0.7925700093,9.646407094,0.9952677207,0.6991335582,0.8261102911,10.48012303,122,42.69624465
11,10000,0.05,0.6978070981,5.244908059,0.7177402599,8.708139699,0.9722278895,0.6022994854,0.7365705623,9.171059016,133,46.34524808
11,10000,0.1,0.6889173576,5.056438671,0.721924629,8.845295708,0.9542787848,0.5716528693,0.7329300585,9.117036761,134,38.09818791
11,10000,0.2,0.7289454074,5.25645864,0.736792958,9.263519918,0.9893490424,0.5674364266,0.7430907947,9.422559091,131,27.27780994
11,12000,0.01,0.9089328049,9.046627738,0.8998853775,11.65281062,1.010053978,0.7763472721,0.9856655965,13.98026795,91,32.40747452
11,12000,0.02,0.8488954947,6.944408998,0.8567069593,9.589151981,0.9908819876,0.7241942782,0.9420963287,11.59594735,110,38.75125319
11,12000,0.05,0.8189392724,4.955811273,0.8532199526,8.150974009,0.9598219895,0.6080023404,0.9374410691,9.839554928,130,35.709142
11,12000,0.1,0.8489699483,4.856382841,0.8800080841,8.289817719,0.9647297151,0.5858250453,0.9622997114,9.912709264,140,35.73964883
11,12000,0.2,0.8889809912,5.15648115,0.9042658273,8.989297396,0.9830969659,0.5736244918,0.9829266953,10.62125342,142,34.16542847
11,14000,0.01,0.9289529494,9.736317239,0.9253312573,12.73531073,1.003913941,0.7645135202,1.011632702,15.22161737,71,20.90586679
11,14000,0.02,0.8889421265,7.023117978,0.9033429427,10.04071855,0.9840583066,0.6994636833,0.9895984473,12.04973489,90,32.19937667
11,14000,0.05,0.8899775056,4.856098231,0.9159501724,8.401097136,0.9716440178,0.5780314347,1.002143063,10.05661347,111,23.10431012
11,14000,0.1,0.9189841506,4.756446677,0.9357119688,8.417154128,0.9821228981,0.5650896496,1.02183745,10.03793874,124,36.03266646
11,14000,0.2,0.939992979,4.956505362,0.9517099642,8.991424837,0.9876884916,0.5512480449,1.037724405,10.69013886,132,45.81666009
12,6000,0.01,0.7378555669,4.936651159,0.7407462341,7.579824453,0.9960976282,0.6512883233,0.7413760412,7.59271917,63,22.72596791
12,6000,0.02,0.6156661144,4.514442703,0.6068177899,6.810596329,1.014581518,0.6628557155,0.6073723369,6.823049893,64,23.29939856
12,6000,0.05,0.433388136,4.114091334,0.3727907391,6.308661799,1.162550703,0.6521337592,0.3732829852,6.325333158,66,24.29337928
12,6000,0.1,0.3054902785,3.935533655,0.2250535506,6.187310453,1.357411504,0.6360653283,0.2255198801,6.212978256,66,13.32389626
12,6000,0.2,0.1955594889,3.913975202,0.1311410083,6.14935041,1.491215384,0.6364859604,0.1315897281,6.191504365,66,23.75249253
12,8000,0.01,0.8259347313,6.617581288,0.8190344822,9.647308123,1.008424858,0.6859510658,0.8201197121,9.672890643,92,27.00009207
12,8000,0.02,0.7157817384,5.714653434,0.7112460159,8.712750439,1.00637715,0.6558954574,0.7123010547,8.738618021,94,27.58800614
12,8000,0.05,0.5435250682,4.914233835,0.5164257787,8.005470878,1.052474703,0.6138594356,0.5174568625,8.037469867,96,34.18270254
12,8000,0.1,0.4334300239,4.713983088,0.3734492252,7.793248269,1.160612996,0.6048803945,0.3744680523,7.835828639,97,28.68497904
12,8000,0.2,0.3456401323,4.613867762,0.2897669959,7.737146349,1.192820912,0.596326805,0.2907739453,7.791013434,97,34.2840092
12,10000,0.01,0.8680006835,7.999568107,0.8653777395,10.84453031,1.003030982,0.7376592511,0.9122933048,12.05225421,107,37.66525776
12,10000,0.02,0.7878807346,6.694187455,0.7909389212,9.589372143,0.9961334732,0.6980840201,0.8245014488,10.42046561,122,30.34268371
12,10000,0.05,0.6957728316,5.192334347,0.7162750937,8.647283673,0.9713765531,0.6004584264,0.7351219038,9.108329486,133,29.67856126
12,10000,0.1,0.687884067,5.013934575,0.7208885324,8.784382737,0.9542169643,0.5707782464,0.7319013356,9.054825706,134,46.81081548
12,10000,0.2,0.7279099883,5.213758869,0.7358099528,9.19878067,0.9892635802,0.5667880403,0.7421116462,9.357017515,131,25.24624688
12,12000,0.01,0.9080080266,9.002157519,0.8990036166,11.60678942,1.010015989,0.7755941106,0.9847840299,13.92743761,91,28.17248828
12,12000,0.02,0.8478908817,6.895840647,0.8556615634,9.528415705,0.9909185103,0.7237132447,0.9410514061,11.52506397,111,39.19690664
12,12000,0.05,0.8179232701,4.913759646,0.8526245338,8.09338262,0.9593006508,0.607132997,0.9368463051,9.77127236,130,45.43675302
12,12000,0.1,0.8479554866,4.813903988,0.8796240301,8.233466599,0.9639976371,0.5846752313,0.9619164425,9.846077606,140,27.02430366
12,12000,0.2,0.8879682798,5.113844135,0.9039569878,8.929089611,0.9823125345,0.5727173046,0.9826189834,10.55071639,142,49.6797876
12,14000,0.01,0.927967951,9.68737414,0.9246612376,12.68644377,1.003576135,0.7636004474,1.010962708,15.16508562,72,26.16591628
12,14000,0.02,0.8879528182,6.95253414,0.9027449254,9.972874722,0.9836143003,0.6971444377,0.9890004501,11.96969903,90,25.23948282
12,14000,0.05,0.88997058,4.814028244,0.9156359473,8.341915363,0.9719698999,0.5770890778,1.001828851,9.986359107,111,32.66609795
12,14000,0.1,0.91797437,4.713967809,0.9355053501,8.359730875,0.981260417,0.5638899002,1.021630844,9.96982964,124,44.74439079
12,14000,0.2,0.9399882619,4.913878668,0.9515569783,8.93120725,0.9878423293,0.5501919875,1.037571435,10.61882794,132,29.49028778
13,6000,0.01,0.7364281508,4.899081824,0.7382570655,7.527451584,0.9975226587,0.6508287393,0.7388871538,7.540306139,63,22.89348438
13,6000,0.02,0.6132700462,4.469115284,0.6036338949,6.761398781,1.015963569,0.6609749593,0.6041888513,6.773836803,64,23.11004037
13,6000,0.05,0.4299331997,4.068610785,0.3696933236,6.259877819,1.162945534,0.6499505105,0.3701861547,6.276578789,66,23.72711067
13,6000,0.1,0.3031342,3.900652976,0.2230282307,6.140203424,1.359174124,0.6352644541,0.2234951691,6.165940956,66,23.71170992
13,6000,0.2,0.1932931404,3.868704347,0.129961504,6.102587867,1.487310738,0.6339448822,0.1304108105,6.144856875,66,16.4430954
13,8000,0.01,0.8234943182,6.56561941,0.8169701593,9.586905846,1.007985798,0.6848528102,0.8180554765,9.612394524,93,28.41459527
13,8000,0.02,0.7134024762,5.667163953,0.7085444114,8.651217471,1.006856401,0.6550712627,0.709599543,8.677002641,94,33.21457528
13,8000,0.05,0.5401069065,4.868078305,0.5131466815,7.943161094,1.052539022,0.6128641038,0.5141778883,7.97511793,96,27.60955253
13,8000,0.1,0.4300164453,4.667762926,0.3709195058,7.732175568,1.15932551,0.6036804112,0.3719384581,7.77471601,97,18.51890015
13,8000,0.2,0.3433425702,4.567773287,0.2880828714,7.676591655,1.191818759,0.5950262163,0.289089927,7.730355813,97,28.15852566
13,10000,0.01,0.8666373355,7.933155721,0.8637307125,10.77686423,1.003365196,0.7361283903,0.9106668313,11.97994224,108,37.69011827
13,10000,0.02,0.7865596259,6.632344704,0.7889264219,9.515066879,0.9969999787,0.6970360575,0.8225164897,10.34256049,122,23.33105467
13,10000,0.05,0.6935584987,5.135210047,0.7146212731,8.578370844,0.9705259622,0.598622995,0.7334867842,9.037275519,133,46.18349125
13,10000,0.1,0.6867336741,4.967479735,0.7197295699,8.716330034,0.9541551478,0.5699049617,0.7307506438,8.985316666,134,47.01015864
13,10000,0.2,0.7267579567,5.167049527,0.7347088841,9.126798888,0.9891781254,0.5661403949,0.7410149091,9.284142337,131,37.81917403
13,12000,0.01,0.9067260135,8.932788845,0.8977680825,11.52853425,1.009978001,0.7748416798,0.9835487691,13.83686074,92,20.41386049
13,12000,0.02,0.8466681784,6.831092966,0.8543961623,9.445223598,0.9909550343,0.7232325308,0.9397865775,11.42752398,111,33.61473628
13,12000,0.05,0.8168224144,4.866552518,0.8519397143,8.027105882,0.9587795952,0.6062648966,0.936162239,9.692671692,130,37.76389414
13,12000,0.1,0.8468935155,4.767508251,0.8791895641,8.170149357,0.9632661147,0.583527674,0.9614828652,9.771203203,140,39.43126385
13,12000,0.2,0.8869178813,5.067349185,0.9036086821,8.861921668,0.9815287291,0.5718115523,0.9822719498,10.47202334,143,40.14588103
13,14000,0.01,0.9268011006,9.601608122,0.923809397,12.58916132,1.003238443,0.7626884651,1.0101109,15.05116658,72,25.96947761
13,14000,0.02,0.8868150988,6.866091634,0.9019952327,9.881644654,0.9831704943,0.6948328821,0.9882507826,11.86192249,90,31.98170748
13,14000,0.05,0.8899109794,4.766527305,0.9152676541,8.273091597,0.9722958912,0.5761482572,1.001460573,9.904654149,112,39.7478514
13,14000,0.1,0.9169374185,4.667416918,0.9352699312,8.294788497,0.9803986934,0.5626926979,1.021395439,9.892799355,124,43.30542046
13,14000,0.2,0.9399636976,4.867432201,0.9513839285,8.863769428,0.987996191,0.5491379532,1.037398403,10.5389654,132,45.89123147
14,6000,0.01,0.7352110601,4.86710086,0.7359840435,7.483593577,0.998949728,0.6503694796,0.7366143899,7.496417975,63,22.83152154
14,6000,0.02,0.6108713982,4.426172941,0.6004550038,6.715484804,1.017347502,0.6590995395,0.6010103722,6.727913022,64,12.58032629
14,6000,0.05,0.4265756854,4.026951381,0.3666817116,6.216593798,1.163340499,0.6477745711,0.3671751191,6.233335171,66,12.9342041
14,6000,0.1,0.3009382356,3.869857684,0.2211254351,6.099406894,1.360939032,0.6344645883,0.2215929535,6.125225721,66,23.54560285
14,6000,0.2,0.1911583321,3.827707745,0.1288635766,6.062120977,1.483416316,0.6314139489,0.1293134365,6.10452031,66,19.21683593
14,8000,0.01,0.8213413964,6.523053041,0.8151892205,9.540026054,1.00754693,0.683756313,0.8162746132,9.565447313,93,32.78126728
14,8000,0.02,0.7110967458,5.624420128,0.7059182139,8.596769478,1.007335881,0.6542481037,0.7069734363,8.622489975,95,27.50376539
14,8000,0.05,0.5367304565,4.82556868,0.5099076104,7.886586427,1.052603345,0.6118703858,0.51093894,7.918521213,96,33.90029445
14,8000,0.1,0.4268010867,4.626499877,0.3685548757,7.679057082,1.158039453,0.6024828084,0.3695739461,7.721581653,97,28.54837086
14,8000,0.2,0.3412399861,4.526743099,0.2865594444,7.624264915,1.190817447,0.5937284643,0.2875665966,7.67795213,98,19.18918332
14,10000,0.01,0.8655110979,7.879047295,0.8623209233,10.725619,1.003699521,0.7346007064,0.9092746381,11.92544719,108,20.67877649
14,10000,0.02,0.7853763012,6.579664649,0.7870549019,9.4536815,0.9978672381,0.695989668,0.8206707162,10.27847737,123,42.9494476
14,10000,0.05,0.6913988517,5.082446331,0.7130203995,8.516260828,0.9696761162,0.5967931741,0.7319040922,8.973324939,134,26.87617477
14,10000,0.1,0.6856753563,4.926029705,0.7186669594,8.656843438,0.9540933354,0.5690330131,0.7296956376,8.924578328,134,46.96256106
14,10000,0.2,0.7257330847,5.125939171,0.7337361814,9.064541441,0.989092678,0.5654934896,0.7400460432,9.221115253,131,25.07268716
14,12000,0.01,0.9056203774,8.87589073,0.8967070952,11.46622611,1.009940015,0.7740899789,0.9824880162,13.76492385,92,33.22979407
14,12000,0.02,0.8455932467,6.777466208,0.8532799684,9.3773036,0.9909915597,0.7227521361,0.938670889,11.34805874,111,38.92044002
14,12000,0.05,0.8157889839,4.824722966,0.8513242609,7.969505461,0.9582588226,0.6053980375,0.9355474632,9.624385353,130,45.32468765
14,12000,0.1,0.8458787938,4.726189646,0.8788030195,8.115269103,0.9625351473,0.5823823691,0.9610971115,9.706315164,140,48.86408868
14,12000,0.2,0.8859096882,5.026228542,0.9033022776,8.803932159,0.980745549,0.5709072323,0.9819666648,10.40408679,143,41.35120808
14,14000,0.01,0.925716865,9.531686888,0.9230392538,12.51242783,1.002900864,0.761777572,1.009340786,14.96156039,72,21.60925081
14,14000,0.02,0.8857502288,6.792300104,0.901318809,9.807964998,0.9827268885,0.692528991,0.9875743818,11.77502045,91,32.2498854
14,14000,0.05,0.8899002173,4.724970185,0.9149497181,8.214354137,0.9726219919,0.5752089703,1.001142649,9.834921392,112,39.36345836
14,14000,0.1,0.9159312246,4.626218192,0.9350647758,8.239063867,0.9795377265,0.5614980375,1.021190296,9.826703063,124,43.78157345
14,14000,0.2,0.939961056,4.826356047,0.9512330952,8.805838119,0.9881500767,0.5480859382,1.037247585,10.47036107,132,38.26525263
15,6000,0.01,0.7342192243,4.837236251,0.7339411788,7.442926254,1.000378839,0.649910544,0.7345717581,7.455721206,63,12.47121419
15,6000,0.02,0.6089235526,4.386902416,0.5977261568,6.674841605,1.018733321,0.6572294409,0.5982818814,6.687258989,65,19.05782681
15,6000,0.05,0.4236704657,3.988140747,0.3640607595,6.177360904,1.163735598,0.6456059164,0.3645546749,6.194133728,66,12.98396919
15,6000,0.1,0.2990249128,3.840999044,0.2194346115,6.06155401,1.362706233,0.6336657296,0.219902652,6.087439425,66,19.56295444
15,6000,0.2,0.1892151095,3.788747924,0.1278884795,6.024470301,1.479532091,0.62889312,0.1283388368,6.066975167,66,23.50877826
