status,height_Mm,temperature_K,pressure_dyn_cm2,pressure_Pa,i_ne_over_nH,f_cm3,f_1e16_cm3,proton_fraction_np_over_nH,f_proton_cm3,f_proton_1e16_cm3,ne_cm3,nH_cm3,n2_cm3,hydrogen_population_sum_over_nH,reconstructed_pressure_Pa,pressure_relative_error,center_index,n_depth_points,iterations,duration_s,bc_type,boundary_source,Nhalf_points,Nrays,threads_per_model,JTol,popsTol,error_type,error_message
ok,3,14000,0.02,0.002,0.996214209072005,1.2988673090377907e+17,12.988673090377908,0.9099589257791316,1.0836845989217026e+17,10.836845989217023,4950003468.505736,4968814360.835881,188.64540024777787,1.0000000000000002,0.0019999754342952,-1.2282852373873485e-05,45,91,88,22.967254654999124,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,3,14000,0.05,0.005,1.005341905492373,1.0799680766214846e+17,10.799680766214848,0.9191491441822864,9.027246911171789e+16,9.027246911171789,12434022569.284204,12367954127.202686,1431.569326911281,1.0,0.0049999912976598,-1.7404680330637683e-06,45,91,110,38.85054647701327,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,3,14000,0.1,0.01,1.0238610470350364,1.073743059654702e+17,10.73743059654702,0.9377356875291984,9.006980392888478e+16,9.006980392888478,25103885946.83032,24518840734.81239,5869.2355118377045,1.0000000000000002,0.0099999964793459,-3.5206540807686254e-07,45,91,123,43.15679712500423,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,3,14000,0.2,0.02,1.039198374522394,1.1416075804769882e+17,11.416075804769882,0.9531840852291852,9.60447192813222e+16,9.60447192813222,50592147187.920135,48683820556.56295,22420.710941799574,1.0,0.0199999982708172,-8.645913863319919e-08,45,91,131,25.08177269800217,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,6000,0.01,0.001,0.7618551628031247,8.022304665566746e+16,8.022304665566745,0.7612276168466381,8.009094040561485e+16,8.009094040561484,4976718323.036463,6532368048.442987,308.7357847820794,1.0,0.0010000284904345,2.84904345298001e-05,45,91,62,22.441949226995348,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,6000,0.02,0.002,0.635536593561792,7.254338172505712e+16,7.254338172505712,0.6349855238801453,7.241763246997714e+16,7.241763246997714,8912271455.093145,14023223124.171877,1094.911494342878,1.0,0.0020000487232869,2.4361643464251157e-05,45,91,64,12.745969563999097,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,6000,0.05,0.005,0.4018332794210967,6.7448766746566376e+16,6.744876674656638,0.4013460783310058,6.728530994392548e+16,6.728530994392548,16300039504.400412,40564185046.80138,3939.157091534807,0.9999999999999998,0.0050001109297111,2.21859422213852e-05,45,91,65,17.918071139996755,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,6000,0.1,0.01,0.2443655264077206,6.613934681627844e+16,6.613934681627844,0.2439044775280977,6.589000963764426e+16,6.589000963764426,22170966513.07583,90728699907.05588,7432.062452768997,0.9999999999999998,0.0100000838533774,8.385337746906472e-06,45,91,66,23.836561000003712,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,6000,0.2,0.02,0.1425778338328377,6.589454635632383e+16,6.589454635632383,0.1421342241037826,6.548514208362186e+16,6.548514208362185,28014915692.831284,196488577079.07632,11910.477341060328,1.0000000000000002,0.0200000990753101,4.953765509428664e-06,45,91,66,23.761475273000546,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,8000,0.01,0.001,0.8361563336865939,1.0134963090451578e+17,10.134963090451578,0.8350717675104513,1.0108688316427462e+17,10.108688316427465,3937990719.425815,4709634503.470547,153.01260367582526,1.0,0.0009999701572656,-2.984273432234466e-05,45,91,90,26.584509889988112,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,8000,0.02,0.002,0.7354466828292014,9.262567124770992e+16,9.262567124770992,0.7343924142071849,9.23603023273818e+16,9.236030232738178,7310366770.431924,9940036363.084211,576.9616737817331,1.0,0.0019999424591628,-2.8770418596113512e-05,45,91,92,26.88109838499804,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,8000,0.05,0.005,0.5471799265352251,8.577800642968139e+16,8.577800642968139,0.5461499045403139,8.545537005319685e+16,8.545537005319686,15164925679.022873,27714696653.892365,2681.0482129683774,1.0,0.0049999019529732,-1.9609405342395355e-05,45,91,94,27.05054439400556,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,8000,0.1,0.01,0.3975132172148229,8.358857690805173e+16,8.358857690805173,0.3964954780854468,8.316110703186094e+16,8.316110703186094,24256912495.079216,61021650210.866745,7039.213078614482,1.0,0.0099999275158253,-7.248417465723075e-06,45,91,95,33.683993985992856,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,8000,0.2,0.02,0.3058182368662721,8.31010581777874e+16,8.310105817778739,0.3048122028723343,8.255521121338104e+16,8.255521121338104,39781932299.98318,130083583986.4546,19044.30788516082,1.0000000000000002,0.0199999767255668,-1.163721656018135e-06,45,91,95,29.312336529008466,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,10000,0.01,0.001,0.9246822839967616,1.2575054995173933e+17,12.575054995173932,0.8779213368576357,1.1335378527533464e+17,11.335378527533464,3330566745.861634,3601849849.946188,88.2117402500149,1.0000000000000002,0.0009999738763765,-2.612362341963652e-05,45,91,105,37.06177758099511,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,10000,0.02,0.002,0.8410245766750166,1.1052227601181112e+17,11.052227601181112,0.8076874122677903,1.0193400187578074e+17,10.193400187578074,6321487061.602079,7516411811.167308,361.5669176567806,1.0,0.001999948774935,-2.561253249311161e-05,45,91,120,38.42574892099947,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,10000,0.05,0.005,0.7496528318229002,9.726421001167808e+16,9.726421001167807,0.730969089869254,9.247635789688643e+16,9.247635789688644,14788129033.534307,19726636658.69789,2248.399080054249,1.0,0.0049999583353294,-8.33293411651309e-06,45,91,131,45.78216665300715,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,10000,0.1,0.01,0.7417389798306456,9.651594042841258e+16,9.651594042841255,0.730795913665551,9.36890989101033e+16,9.368909891010327,29390925144.96617,39624350268.98106,8950.09132214506,1.0,0.0099999833799089,-1.6620091029123647e-06,45,91,132,46.10785085300449,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,10000,0.2,0.02,0.7511549525882181,9.981426986338973e+16,9.981426986338972,0.7448885098140877,9.81558333426621e+16,9.81558333426621,59223070625.22502,78842681421.67334,35138.98462695502,1.0,0.0199999972210583,-1.389470843937701e-07,45,91,130,30.533022695002728,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,12000,0.01,0.001,0.9941511363177702,1.45821238744131e+17,14.5821238744131,0.9083727805729194,1.217430508624565e+17,12.17430508624565,2884351818.365148,2901321250.8597827,57.05263159027425,1.0,0.0009999779780697,-2.20219302088636e-05,45,91,89,19.68323857600626,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,12000,0.02,0.002,0.9514936171729051,1.2297723454197085e+17,12.297723454197085,0.8661084754827999,1.0189609507218258e+17,10.189609507218258,5636782761.642408,5924141433.959924,258.3674939535668,1.0,0.001999963544523,-1.8227738458366505e-05,45,91,108,31.93258032099402,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,12000,0.05,0.005,0.9426726578466724,1.0446174751677294e+17,10.446174751677294,0.8584572838237986,8.663090380812565e+16,8.663090380812564,14022230717.441557,14874973407.49465,1882.248372894496,1.0,0.0049999852325009,-2.953499813294901e-06,45,91,128,40.23865209099313,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,12000,0.1,0.01,0.9655187524092664,1.04877767980798e+17,10.4877767980798,0.8832337080032946,8.776336780220451e+16,8.77633678022045,28404347445.63084,29418742385.638023,7692.831086563863,1.0,0.0099999947622656,-5.237734367752321e-07,45,91,138,48.20164237200515,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,12000,0.2,0.02,0.9854448489922064,1.1224740879529395e+17,11.224740879529396,0.906793194757115,9.50447606004505e+16,9.50447606004505,57423418188.39072,58271569684.61141,29376.61538764225,1.0,0.0199999981029238,-9.485380675355869e-08,45,91,142,45.16385760701087,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,14000,0.01,0.001,1.0177258772504152,1.595335959964932e+17,15.953359599649318,0.9314246614390008,1.336244668117822e+17,13.362446681178222,2502580774.452533,2458992966.960556,39.25762779644928,1.0,0.0009999829359374,-1.70640625043756e-05,45,91,70,25.208313726005144,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,14000,0.02,0.002,0.9951290731124816,1.2828763145612883e+17,12.828763145612886,0.908873753635153,1.0701214813850957e+17,10.701214813850957,4947193600.10516,4971408969.724642,190.7800794131209,1.0,0.0019999770345808,-1.1482709593715544e-05,45,91,89,17.570012886993936,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,14000,0.05,0.005,1.0048456745577048,1.0680075781719907e+17,10.680075781719909,0.9186528931915487,8.926444184715278e+16,8.926444184715278,12430834644.481604,12370889340.746964,1446.859115203389,1.0,0.0049999913309375,-1.7338124829943675e-06,45,91,110,21.16510935401311,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,14000,0.1,0.01,1.0235530589896844,1.0626556709925064e+17,10.626556709925064,0.9374276810077272,8.913481966091222e+16,8.913481966091222,25099998166.270782,24522420157.72604,5928.636388477332,1.0,0.0099999964846914,-3.515308540785744e-07,45,91,123,36.08366627299984,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,4,14000,0.2,0.02,1.0389758602665,1.1301523579441698e+17,11.301523579441698,0.9529615481188952,9.507729899995262e+16,9.507729899995262,50586610516.78375,48688918050.327126,22643.010436502504,1.0000000000000002,0.0199999982703096,-8.648451833154212e-08,45,91,131,45.89713349699741,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,6000,0.01,0.001,0.7587048128393189,7.958267587966478e+16,7.958267587966478,0.7580769249323998,7.945100853737016e+16,7.945100853737016,4964603138.2029295,6543523982.171378,309.70665471368415,1.0,0.0010000286468967,2.864689670678197e-05,45,91,62,22.62460800098779,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,6000,0.02,0.002,0.6310853123771919,7.188685674181563e+16,7.188685674181564,0.6305337096534956,7.176124565319953e+16,7.176124565319953,8872791657.35559,14059575596.733952,1095.1436098755566,1.0,0.00200004910628,2.4553140047164912e-05,45,91,64,12.403784877009455,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,6000,0.05,0.005,0.3972918167390476,6.68327882164894e+16,6.68327882164894,0.3968038530798217,6.666871766127038e+16,6.666871766127039,16165125820.341484,40688292935.465096,3909.9265459494713,0.9999999999999998,0.005000101545979,2.0309195801135323e-05,45,91,66,23.78590931800136,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,6000,0.1,0.01,0.2413392204427041,6.555775302381004e+16,6.555775302381004,0.2408773676389348,6.530707631796116e+16,6.530707631796116,21946310748.597137,90935533430.24644,7346.813050457396,0.9999999999999998,0.0100000836469279,8.364692796226923e-06,45,91,66,19.82218059099978,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,6000,0.2,0.02,0.1408027012130782,6.53171691252714e+16,6.53171691252714,0.1403583068927452,6.490551831709669e+16,6.490551831709669,27706149464.89916,196772854683.88245,11752.357434522277,1.0000000000000002,0.0200000993506228,4.967531140077918e-06,45,91,66,19.273122024998884,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,8000,0.01,0.001,0.83378927932096,1.0068628515801293e+17,10.068628515801292,0.8327046167203355,1.004244933229387e+17,10.04244933229387,3931681320.830385,4715437603.170379,153.52754334224596,1.0,0.0009999694578081,-3.054219183573799e-05,45,91,90,26.73418715999287,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,8000,0.02,0.002,0.7318739514057716,9.182768622733024e+16,9.182768622733024,0.7308195667307775,9.156329107806896e+16,9.156329107806895,7289144825.028792,9959563133.826422,578.6014486819414,1.0,0.0019999410403905,-2.947980470586337e-05,45,91,92,26.97823039599461,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,8000,0.05,0.005,0.5424701492536681,8.497467342929493e+16,8.497467342929493,0.5414399651880378,8.465223565763398e+16,8.465223565763399,15077863492.693584,27794826154.83589,2675.408546211912,1.0,0.0049998987359798,-2.0252804021174405e-05,45,91,94,33.55562299200392,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,8000,0.1,0.01,0.3938812947875702,8.282507962346866e+16,8.282507962346866,0.3928633902440888,8.239754428390421e+16,8.239754428390421,24094266564.782894,61171390679.462265,7009.153313633757,1.0,0.0099999270114313,-7.29885686421433e-06,45,91,95,33.82455020399357,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,8000,0.2,0.02,0.303488212624057,8.23439899523039e+16,8.234398995230391,0.3024820406051573,8.179889546231394e+16,8.179889546231394,39545015345.25608,130301651597.3952,18991.16425573188,1.0,0.0199999699082692,-1.504586537824648e-06,45,91,96,20.22367923099955,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,10000,0.01,0.001,0.9228873540392196,1.2503532707403086e+17,12.503532707403089,0.8761042022307475,1.1268000854085933e+17,11.268000854085932,3327069322.949389,3605065459.384331,88.53010216190297,1.0,0.0009999732174526,-2.678254730319185e-05,45,91,105,36.97943329099508,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,10000,0.02,0.002,0.8385303229274449,1.0957555143541523e+17,10.957555143541525,0.8051596010808211,1.0102760849510672e+17,10.102760849510672,6310904153.602716,7526149002.662575,363.4707807921431,1.0000000000000002,0.0019999478349216,-2.608253915235489e-05,45,91,120,23.820098061987665,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,10000,0.05,0.005,0.7473862062987633,9.633525554985162e+16,9.633525554985162,0.7286773977719758,9.157263151566264e+16,9.157263151566264,14761641157.154451,19751021670.9212,2261.955380808993,1.0,0.0049999580629793,-8.387404137021047e-06,45,91,131,28.37689516499813,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,10000,0.1,0.01,0.7402709179342407,9.563947002114568e+16,9.563947002114569,0.7293175549080988,9.283016430400029e+16,9.283016430400028,29356331586.71481,39656200014.76618,9010.863444126247,1.0,0.0099999834079984,-1.659200158342366e-06,45,91,132,46.366732620008406,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,10000,0.2,0.02,0.749859564046306,9.890038087775475e+16,9.890038087775476,0.7435881220102741,9.72529943082755e+16,9.725299430827553,59162651292.661606,78898308602.50005,35391.36327799889,1.0,0.0199999972776504,-1.361174783998109e-07,45,91,130,45.44129026100563,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,12000,0.01,0.001,0.9928076654669228,1.4494217133695706e+17,14.494217133695706,0.9070290159905552,1.2097813372053704e+17,12.097813372053704,2882313859.409611,2903194606.2322598,57.317570914755855,1.0,0.0009999774471369,-2.255286303868252e-05,45,91,89,26.32684589599376,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,12000,0.02,0.002,0.9499109015698832,1.2185622848867805e+17,12.185622848867803,0.8645250498754821,1.0093392266921976e+17,10.093392266921976,5631786862.870991,5928752742.560952,260.2823315818705,1.0000000000000002,0.0019999656481946,-1.7175902656532335e-05,45,91,109,31.44843122099701,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,12000,0.05,0.005,0.9417918888055894,1.034545603196306e+17,10.345456031963058,0.857575549809513,8.577970110908648e+16,8.577970110908648,14015216666.928225,14881437006.96209,1898.672205595084,1.0,0.0049999862962564,-2.740748712877494e-06,45,91,129,45.17805845099792,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,12000,0.1,0.01,0.9649947091354766,1.0393356382782134e+17,10.393356382782134,0.8827085944468089,8.69642318177572e+16,8.69642318177572,28396184856.415565,29426259633.957226,7758.257147186168,1.0,0.0099999951446336,-4.855366397132909e-07,45,91,139,40.280157732006046,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,12000,0.2,0.02,0.9850440034852108,1.112589610824786e+17,11.12589610824786,0.9063908842268216,9.420084430301248e+16,9.420084430301248,57411169106.00938,58282847165.08234,29624.96059688514,1.0,0.0199999981045471,-9.477264372587113e-08,45,91,142,49.42970734198752,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,14000,0.01,0.001,1.0167592301492503,1.5847565815147565e+17,15.847565815147563,0.9304579781250616,1.3271494913076125e+17,13.271494913076124,2501352104.341773,2460122347.7210035,39.4809046567557,1.0,0.0009999825517668,-1.7448233111810874e-05,45,91,70,20.633082997999736,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,14000,0.02,0.002,0.9942248730310792,1.2703792223696138e+17,12.703792223696135,0.907969523407663,1.0595139447151178e+17,10.595139447151178,4944846424.052584,4973569418.935679,192.4740717331373,1.0,0.0019999769199069,-1.154004654335683e-05,45,91,89,25.729082492005546,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,14000,0.05,0.005,1.0044058135172915,1.057760210449182e+17,10.57760210449182,0.9182130143630888,8.840069484949698e+16,8.840069484949698,12428007592.58502,12373492292.984486,1460.2115980119993,1.0,0.0049999913614348,-1.7277130255968771e-06,45,91,110,38.67221260999213,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,14000,0.1,0.01,1.023278873726586,1.053023507525001e+17,10.53023507525001,0.9371534792910952,8.832252866187862e+16,8.832252866187863,25096536129.862656,24525607607.30442,5981.216195238148,1.0000000000000002,0.0099999964901027,-3.5098972235581e-07,45,91,123,35.70046426600311,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,5,14000,0.2,0.02,1.038777505175172,1.120144518107234e+17,11.20144518107234,0.9527631726502384,9.42321085221962e+16,9.42321085221962,50581674005.1983,48693462992.02789,22840.85404882749,1.0,0.0199999982702555,-8.648722502058169e-08,45,91,131,46.06149112599087,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,6000,0.01,0.001,0.7554155556155469,7.884398660496392e+16,7.884398660496392,0.7547873084017898,7.871289871017061e+16,7.871289871017061,4951909520.501936,6555212536.584444,311.01177090522555,1.0,0.0010000288096356,2.880963564412531e-05,45,91,62,22.575931510000373,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,6000,0.02,0.002,0.6268497313749892,7.120804299939426e+16,7.120804299939427,0.6262976158546057,7.108266126969233e+16,7.108266126969233,8835032642.247984,14094339041.78027,1096.1936110258134,1.0,0.0020000490628483,2.453142418173092e-05,45,91,64,13.431973532991831,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,6000,0.05,0.005,0.3929681280215439,6.617055585103341e+16,6.617055585103341,0.3924794246230592,6.600607601029365e+16,6.600607601029365,16035939853.45086,40807227634.93866,3886.190219746773,1.0,0.0050001011778075,2.0235561502997265e-05,45,91,66,13.247840393989463,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,6000,0.1,0.01,0.238481427308433,6.492493122202336e+16,6.492493122202336,0.2380188004980716,6.467328159916019e+16,6.467328159916019,21733227780.32833,91131741476.12048,7275.066463087971,0.9999999999999998,0.0100000860814457,8.608144571979613e-06,45,91,66,13.389980838997872,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,6000,0.2,0.02,0.1391263995661691,6.469026528615156e+16,6.469026528615156,0.1386812505325513,6.427696141269802e+16,6.427696141269801,27413752294.084698,197042059447.8664,11617.108254498267,1.0,0.0200000994283789,4.971418945780292e-06,45,91,66,24.215310581988888,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,8000,0.01,0.001,0.8311120588693806,9.97975498127656e+16,9.97975498127656,0.8300272864321536,9.953720710462966e+16,9.953720710462967,3924534648.1365175,4722028282.77493,154.3321678069282,1.0,0.0009999707641462,-2.9235853774792903e-05,45,91,91,26.71262285500416,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,8000,0.02,0.002,0.7283261597508636,9.096888828769082e+16,9.096888828769082,0.7272716588431434,9.070566190043907e+16,9.070566190043907,7267988726.933392,9979030177.111216,580.6783080362052,1.0000000000000002,0.0019999397292024,-3.01353987664562e-05,45,91,92,29.699441264994675,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,8000,0.05,0.005,0.5380127845209107,8.412331904977514e+16,8.412331904977513,0.5369824450175894,8.38014211850193e+16,8.38014211850193,14995000984.98491,27871086740.69455,2672.862377275632,1.0,0.0049998952358993,-2.0952820128927737e-05,45,91,94,33.5969949769933,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,6,8000,0.1,0.01,0.3903666947014878,8.199680223825678e+16,8.199680223825679,0.3893486280082077,8.156966867442e+16,8.156966867442,23936113254.783733,61316996505.26695,6987.315384337286,1.0,0.0099999267011267,-7.329887325401017e-06,45,91,95,18.26983012299752,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
